Name,1171_M_O_V-W4_CP04543,1166_M_O_V-W4_CP04543,1170_M_O_V-W4_CP04543,1167_M_O_V-W4_CP04543,1169_M_O_V-W4_CP04543,1172_M_O_V-W4_CP04543,1174_M_O_V-W4_CP04543,1168_M_O_V-W4_CP04543,1173_M_O_V-W4_CP04543,1165_MSV-W4_CP04543,1158_MSV-W4_CP04543,1157_MSV-W4_CP04543,1162_MSV-W4_CP04543,1164_MSV-W4_CP04543,1161_MSV-W4_CP04543,1156_MSV-W4_CP04543,1159_MSV-W4_CP04543,1163_MSV-W4_CP04543,1160_MSV-W4_B_CP04543,1176_M_ORX_E-W4_CP04543,1182_M_ORX_E-W4_CP04543,1177_M_ORX_E-W4_CP04543,1185_M_ORX_E-W4_CP04543,1178_M_ORX_E-W4_CP04543,1184_M_ORX_E-W4_CP04543,1179_M_ORX_E-W4_CP04543,1183_M_ORX_E-W4_CP04543,1180_M_ORX_E-W4_CP04543,1181_M_ORX_E-W4_CP04543
2.1.2.3:Phosphoribosylaminoimidazolecarboxamide formyltransferase,0.00393949,0.00404604,0.00272607,0.00222727,0.00246781,0.00149277,0.00405426,0.00130411,0.00256889,0,0.00199376,0.00166946,0.00118561,0.00113995,0,0.004470631,0.00209844,0.00158326,0,0.00187166,0.00255952,0.00254346,0.00229697,0.00226658,0.00256106,0.003461421,0.00211201,0.00186852,0.0031334
2.1.2.9:Methionyl-tRNA formyltransferase,0.00141168,0.000526376,0.00154396,0.00175895,0.00172052,0.00213824,0.000531646,0,0.00134702,0.000877817,0.00184555,0.00249717,0,0,0,0,0,0.00132976,0,0.00165656,0.00420815,0.00259558,0.003184611,0.00239755,0.0011939,0.00155059,0.00171621,0.0020504,0.00213652
2.1.3.2:Aspartate carbamoyltransferase,0.00347508,0.00297935,0.00633771,0.00289312,0.0020091,0.00320535,0.004902571,0.005455569,0.004421891,0.00455695,0.00286527,0.00106935,0.00162358,0.002594301,0.00173124,0.00145881,0.00141733,0.003935111,0.004471539,0.00498112,0.004546311,0.003790759,0.0034859,0.00330507,0.00131236,0.002658851,0.00248078,0.00274685,0.00384939
2.1.3.3:Ornithine carbamoyltransferase,0.000529103,0.00155872,0.00605573,0.00264837,0.00219771,0.00210736,0.00245355,0.00287725,0.00281566,0.0028583,0.00158908,0,0.00125397,0.00324693,0,0.006181191,0.00142752,0.000664537,0,0.00301214,0.00237269,0.00237372,0.00333516,0.00265362,0.00363457,0.00218924,0.00242194,0.00206216,0.00150647
2.2.1.2:Transaldolase,0.00109283,0.00071998,0,0.00181841,0.00126358,0.00208011,0.00108383,0,0.00131613,0,0,0,0,0,0.00124983,0,0.00111089,0,0,0.000595387,0.00192891,0.00161838,0.00221462,0.000830713,0.00190355,0.00144183,0.00244326,0.00147595,0.00177524
2.2.1.6:Acetolactate synthase,0.00704318,0.005694829,0.00194375,0.00454077,0.00636234,0.00337615,0.009960811,0.009811549,0.004910941,0.007415549,0.00296167,0.00291635,0.0088999,0.008548891,0.00500467,0.008074511,0.004913611,0.010069502,0.008836778,0.00316541,0.006313041,0.004203449,0.00403762,0.00345511,0.004434079,0.003420231,0.0036571,0.00355687,0.00742642
2.2.1.7:1-deoxy-D-xylulose-5-phosphate synthase,0.00276377,0.00401532,0,0.00266061,0.00176069,0.0026474,0.00198396,0.00158002,0.00164407,0,0.002051,0,0.00133921,0,0,0.00121835,0,0,0,0.00336167,0.0017813,0.0036661,0.0035041,0.00251614,0.00439741,0.002546011,0.00304225,0.00311845,0.00333245
2.2.1.9:synthase,0.00107033,0.00146698,0,0.000709665,0.000741583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.1.1:Amino-acid N-acetyltransferase,0.000998241,0,0.00396526,0.00155699,0.000626507,0.00109303,0.00083951,0,0.00204215,0.000905096,0,0,0.00285771,0.00205671,0.00149473,0,0,0.000841401,0,0.000582229,0.00199534,0.00168237,0.00112456,0.00154508,0.00203077,0.00198339,0.00204671,0.00140075,0.00122469
2.3.1.129:Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,0.00126507,0.00145891,0,0.00109538,0.0013927,0.000710252,0.000924296,0.00288926,0.00187601,0,0.00336094,0,0.000563021,0,0,0.000890725,0,0.00113916,0,0.00221545,0.000957694,0.000406881,0.0012996,0.000231508,0,0.000588011,0,0,0.000537494
2.3.1.180:Beta-ketoacyl-[acyl-carrier-protein] synthase III,0.000828816,0,0,0.0012933,0,0.00138393,0,0.00200313,0.000647784,0,0,0.00279151,0,0.00122722,0,0,0,0.000740856,0,0,0.0008789,0.000303121,0.000976826,0,0,0.000400441,0.000116991,0,0
2.3.1.19:Phosphate butyryltransferase,0.00131602,0,0,0,0.00252928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.1.222:Phosphate propanoyltransferase,0.00112052,0,0,0,0.000745845,0.000221125,0.000789705,0.00194483,0,0,0.00102187,0,0.000897656,0.00155144,0,0.00152947,0,0,0,0,0,0,0.00069966,0,0,0,0,0,0
2.3.1.234:N(6)-L-threonylcarbamoyladenine synthase,0.00139192,0.000719275,0.009545,0.00143822,0.00337758,0.00180161,0.00207407,0.00183395,0.00203867,0,0.00400668,0.002916889,0.00403128,0.005294271,0.00258264,0.004183291,0.005225372,0.00263827,0,0.00392108,0.00343291,0.003931439,0.0039619,0.00346223,0.00312825,0.003545681,0.00322814,0.00415011,0.0028577
2.3.1.275:Acyl phosphate:glycerol-3-phosphate acyltransferase,0.00112787,0.00222609,0.00182941,0.00134565,0.00135524,0.00156197,0.000842535,0.00209062,0,0,0.00286715,0,0,0,0,0,0.003437371,0.0011875,0,0.000549045,0.00101252,0.000966314,0.00132342,0,0.000596375,0.00221045,0.00179861,0.00201699,0.00095178
2.3.1.30:Serine O-acetyltransferase,0.00462698,0.005323139,0.00640433,0.00216602,0.00352779,0.00205306,0.00324648,0.00391881,0.00176122,0.00260035,0.000981608,0.00186779,0.00112183,0.00176861,0.00394048,0.009535791,0.003867181,0.00317994,0.006672868,0.00180432,0.00148326,0.00262167,0.00249071,0.00230959,0.00386002,0.003534631,0.00243891,0.00268031,0.00214279
2.3.1.35:Glutamate N-acetyltransferase,0.000998241,0,0.00396526,0.00155699,0.000626507,0.00109303,0.00083951,0,0.00204215,0.000905096,0,0,0.00285771,0.00205671,0.00149473,0,0,0.000841401,0,0.000582229,0.00199534,0.00168237,0.00112456,0.00154508,0.00203077,0.00198339,0.00204671,0.00140075,0.00122469
2.3.1.39:[Acyl-carrier-protein] S-malonyltransferase,0.000930563,0.00184032,0.00253416,0.00101287,0.00138363,0,0.00135314,0.00136807,0,0.00128286,0,0.00180341,0.000623642,0.00280821,0,0.00155187,0,0.000830815,0,0.00187642,0,0.000383079,0.00180821,0.000546754,0,0,0.000428772,0,0
2.3.1.54:Formate C-acetyltransferase,0.000321744,0,0,0.000730295,0.000372641,0.000407493,0.00103219,0.000560086,0.0012659,0.000700694,0.0030681,0.000997856,0.000699114,0.000560081,0.00148043,0.00068215,0.00140933,0,0.001614009,0.00102004,0.000683103,0.00109533,0.000350467,0.00122474,0.000594672,0.00015703,0.000574388,0.000479146,0.000313309
2.3.1.8:Phosphate acetyltransferase,0.00206422,0.00467679,0.0022731,0.00198414,0.0012865,0.00320057,0.000809774,0,0.00200632,0,0.00378813,0.0010435,0.000589313,0,0.0017674,0.00202931,0,0,0.002228559,0.00282769,0.00148072,0.00137644,0.00153431,0.00158719,0.00171918,0.002756861,0.00236148,0.00203851,0.00269684
2.3.1.81:Aminoglycoside N(3)-acetyltransferase,0.00220273,0.000805462,0.00241176,0.00143285,0,0.000861778,0.00105561,0,0.00169911,0.00164625,0,0,0.00186391,0,0,0.003035781,0,0,0,0.00138009,0.00143122,0.00148189,0.00100472,0.00103538,0.00195511,0.000842871,0.00101032,0.000609169,0.0028812
2.3.1.89:Tetrahydrodipicolinate N-acetyltransferase,0.00142794,0.000535023,0.00490122,0.00234977,0.000429367,0.00177609,0.00165594,0,0,0,0.00115095,0.00175487,0.00106443,0,0,0.00100472,0,0,0,0.00195791,0.00232377,0.00163771,0.00132259,0.00103522,0.00377975,0.00104678,0.00156403,0.00187191,0.00292252
2.3.1.n2:Transferred entry 2.3.1.274,0.000956513,0,0,0,0.000494798,0.000379197,0.00119457,0.00436354,0.000883572,0.000554052,0.00417988,0.0020236,0.00198246,0.00100492,0,0.004191641,0.003532601,0,0,0,0,0,0,0,0.000355153,0.000311843,0.000340244,0.000577755,0
2.3.1.n3:Transferred entry 2.3.1.275,0.00060912,0.00278197,0.00432032,0.00352334,0.00206847,0.00282972,0.00233774,0.00252734,0.00240899,0.00395561,0.00161202,0.00104926,0.00138033,0.00162579,0,0,0.002922211,0.00217131,0.001992269,0.00197975,0.00143287,0.00225644,0.00294913,0.003846139,0.00500802,0.003142221,0.00310025,0.00375131,0.00455298
2.3.2.3:Lysyltransferase,0.000848139,0.00106602,0.00430771,0.00211708,0.000754358,0.00289893,0.0010256,0,0.00279253,0.000762618,0.00307591,0.005690659,0,0,0,0.00118875,0.003503041,0.005706571,0,0.00250924,0.003937831,0.00205962,0.002390601,0.00141165,0.00233151,0.00237025,0.00236506,0.00233602,0.00255753
2.3.3.13:2-isopropylmalate synthase,0.000914058,0.00211138,0.00540023,0.00261462,0.00203676,0.00284321,0.0040844,0.00517967,0.00402269,0.00300556,0.00178948,0.00254841,0.00238559,0.005203521,0.00169005,0.004076201,0.00187209,0.00160832,0,0.0015613,0.00235537,0.00267282,0.00196366,0.00113733,0.00238395,0.00213951,0.00150002,0.00234565,0.00226058
2.4.1.1:Glycogen phosphorylase,0.00424149,0.003854939,0.00220966,0.00244876,0.00405304,0.00257289,0.005519401,0.00582273,0.00407315,0.0038605,0.00465228,0.006819659,0.00258192,0.008815291,0.003094,0.005369041,0.003037231,0.00218754,0.011953897,0.00254488,0.00102357,0.002545909,0.00295593,0.00316705,0.0045709,0.003419911,0.00309009,0.00325959,0.00302278
2.4.1.12:Cellulose synthase (UDP-forming),0.00109594,0.000933768,0,0.00144433,0.00130308,0.000760517,0.00113917,0,0.00115211,0.000830477,0,0,0,0,0,0,0,0,0,0.000999212,0.00116048,0.00117084,0.0010585,0.0010719,0.00112975,0.00118249,0.000856319,0.000994634,0.00172429
"2.4.1.18:1,4-alpha-glucan branching enzyme",0.000805973,0.00175829,0,0.00204374,0.00200416,0.00196564,0.00239691,0.00371352,0.00226899,0.00164378,0.00238088,0.00337174,0.00249561,0.000750803,0,0.00212059,0.00197446,0.005216951,0,0.0040546,0.002807871,0.0031452,0.00220338,0.00264831,0.00294638,0.00176063,0.00207236,0.00273763,0.00313196
2.4.1.182:Lipid-A-disaccharide synthase,0.00220933,0.00260303,0,0.00114619,0.00111768,0,0,0,0,0.00064733,0.000749144,0,0,0,0,0.00196488,0,0,0,0.000906873,0,0.00037749,0,0,0,0,0,0,0
2.4.1.21:Starch synthase,0.00197776,0.00403372,0.002262,0.00163792,0.00480953,0.00102303,0.00344726,0.00348346,0.00248404,0.00188827,0.00121333,0.005733629,0.00304716,0.004748701,0.00161717,0.00334538,0.002183331,0.000993083,0.004167929,0.00136187,0.00100795,0.00139085,0.0018266,0.00205479,0.00249276,0.00219779,0.00208429,0.00220603,0.00263243
"2.4.1.211:1,3-beta-galactosyl-N-acetylhexosamine phosphorylase",0.000687313,0,0,0.000295484,0.000908628,0,0,0.00525687,0.000753482,0.000605402,0,0.00167446,0,0.000988819,0.00146829,0.00121196,0,0,0.003476099,0,0,0.000267336,0,0,0,0,0,0.000284016,0
2.4.1.227:acetylglucosaminyltransferase,0.00125377,0.000664873,0.00164843,0.00198274,0.0028313,0.00146342,0.000829517,0.00321182,0.00236934,0.002432,0,0.00334392,0.0026126,0.000939836,0.00411633,0,0.002600051,0.00318319,0,0.0018442,0.000544085,0.00212268,0.0019685,0.00219734,0.00266817,0.00180283,0.00263374,0.00240679,0.00203873
2.4.1.25:4-alpha-glucanotransferase,0.00328623,0,0,0.00539709,0.00383814,0.00371103,0.003224561,0.00230275,0.006120881,0.00326658,0,0,0.00327702,0.002368561,0.00122868,0.00294616,0,0.00130896,0,0.0041055,0.0029943,0.005616999,0.004503451,0.005153999,0.007399049,0.005121241,0.00548831,0.00480601,0.00537773
2.4.1.281:4-O-beta-D-mannosyl-D-glucose phosphorylase,0.00143312,0,0,0,0.00227285,0,0.00231148,0.0032006,0,0.00161213,0.000816125,0,0.00133477,0.003689391,0.0045783,0.00228919,0.004985741,0.00110019,0.002070239,0,0,0.000173778,0.000153835,0,0,0,0,0,0
2.4.1.52:Poly(glycerol-phosphate) alpha-glucosyltransferase,0.000853029,0,0,0.00108768,0.000511409,0.000973932,0,0,0.000912894,0,0.00143747,0,0,0,0,0,0,0.000761675,0,0.00178816,0.00142885,0.000390409,0.000289726,0.000546086,0.000423345,0.000548827,0.00118191,0.000938065,0.000794282
2.4.1.9:Inulosucrase,0.000530805,0,0,0,0,0.000283781,0,0,0,0,0,0,0.000572846,0,0,0,0,0.00059368,0,0,0.000417192,0.000239885,0.000220217,0,0,0.000224774,0.000332761,0.000412414,0.000344759
2.4.2.1:Purine-nucleoside phosphorylase,0.0008803,0.000753714,0,0.00143388,0.00285073,0.000869768,0.00230694,0,0.00169771,0.00104171,0,0.00459612,0,0.007171211,0.00263301,0.00248963,0,0.00180591,0,0.00292193,0.00105318,0.00191364,0.00216145,0.00115033,0.00258605,0.00103027,0.00137913,0.00178751,0.00166042
2.4.2.10:Orotate phosphoribosyltransferase,0.00288221,0.003039879,0.002243,0.00379383,0.00151738,0.00223406,0.00170228,0.00191738,0.0011999,0.00364773,0.00113342,0.00143729,0.00409377,0.000767184,0.00246355,0.000768139,0.008123732,0.0023803,0.009324937,0.00389037,0.006305801,0.003442419,0.00262456,0.00261217,0.00282443,0.00280917,0.00239379,0.00267141,0.00437125
2.4.2.14:Amidophosphoribosyltransferase,0.00656525,0.00228919,0,0.00359109,0.00386712,0.004779839,0.00499294,0,0.00566101,0.005360399,0.00321629,0.00233377,0.00551988,0.00268404,0.00588533,0.006655561,0.00148132,0.003968751,0.005484858,0.00271143,0.004567891,0.00369844,0.00332576,0.00425148,0.005060279,0.00418551,0.00388001,0.00404575,0.00651286
2.4.2.17:ATP phosphoribosyltransferase,0.00155263,0.00214014,0.0017467,0.00176274,0.000901431,0.000644991,0.004147141,0.00334348,0.000599861,0.00196453,0,0.00109245,0,0.000802941,0.00498541,0,0.00171564,0.00122432,0,0.000450436,0.00100849,0.00153588,0.000751148,0.00190039,0.00192244,0.000785924,0.00130173,0.00201444,0.00202775
2.4.2.18:Anthranilate phosphoribosyltransferase,0.00225218,0.00216438,0.00217538,0.000924945,0.000760526,0.000942211,0.00089632,0,0.00153295,0,0,0.001516,0.000709028,0.001642,0.00102273,0,0,0,0.002415019,0.00080473,0,0.00159302,0.000712007,0.00141291,0.0015845,0.0018732,0.00177264,0.00152338,0.00144881
2.4.2.21:Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,0.00240234,0,0,0.000454294,0.000559775,0,0.00147994,0,0.00056106,0.000887656,0.00116698,0,0,0.00169386,0.00191303,0,0,0.00105151,0,0.000319101,0,0,0.000305853,0,0,0.000467408,0,0,0
2.4.2.22:Xanthine phosphoribosyltransferase,0.000567914,0.00174599,0.00463005,0.00293442,0.00271893,0.00107423,0.000742892,0,0.000610084,0,0.00213922,0.00275466,0.00189959,0.000625932,0.00136466,0,0,0.0023858,0,0.00166902,0.00327878,0.00229237,0.002698621,0.00192978,0.00416616,0.003360001,0.00326101,0.00216705,0.00222698
2.4.2.29:tRNA-guanine(34) transglycosylase,0.00458144,0.003699569,0.00579082,0.00284476,0.00352089,0.00263571,0.00582803,0,0.000477261,0.00223627,0,0.00137025,0.00210951,0.00163052,0,0.003277041,0,0.000883828,0.002827209,0.0014879,0.00297238,0.00271155,0.00241674,0.00256091,0.0020071,0.003160251,0.0026646,0.00234896,0.00120589
2.4.2.3:Uridine phosphorylase,0.00199847,0.000637519,0,0.000856477,0.00278862,0.000786215,0.002322,0,0.00170427,0.00251683,0.00123649,0.000671714,0.0025969,0,0.000862497,0.00197025,0,0,0,0,0.0013279,0.00109789,0.00126238,0.000433316,0.000979465,0.00049089,0.00113118,0.00107015,0.00143472
2.4.2.53:Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,0.00130579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.2.7:Adenine phosphoribosyltransferase,0.00218181,0.000988734,0,0.00216545,0.00137017,0.000967823,0.00203493,0,0.00208262,0.00617709,0,0.00174143,0.00229536,0,0.00105829,0.00171299,0.00142276,0.00379874,0.002453179,0.00207012,0.00172479,0.00173689,0.00143813,0.00331406,0.00209215,0.002715101,0.00186598,0.00165233,0.00159065
2.4.2.8:Hypoxanthine phosphoribosyltransferase,0.00439818,0.005871979,0.00480909,0.00490309,0.00296158,0.00444744,0.004730461,0.00438649,0.003991561,0.00192855,0.00286042,0.005813799,0.00473133,0.005025371,0.00442947,0.00353819,0.008937412,0.00215447,0.008676608,0.00302315,0.00393881,0.00324896,0.00344449,0.006378349,0.00346294,0.003999971,0.00272396,0.00501407,0.00390207
2.4.2.9:Uracil phosphoribosyltransferase,0.000791958,0.00303514,0.00135788,0.00270161,0.00430375,0.00197207,0.003127591,0.00255703,0.00308758,0.00150482,0.00534601,0.00446345,0.0062536,0.0019251,0.00362344,0.00316154,0.002249101,0.00346568,0.007308678,0.00215043,0.005252521,0.00278916,0.00372916,0.00402174,0.00273549,0.003958861,0.00405375,0.00496779,0.00560082
2.4.99.17:S-adenosylmethionine:tRNA ribosyltransferase-isomerase,0.00118069,0.00302358,0.00344897,0.00151422,0.00211567,0.000848195,0.00122255,0,0.000739948,0.00136573,0,0.00198748,0.00142847,0.00130476,0,0.000946341,0,0.000819703,0,0,0.00218508,0.000351792,0.00128995,0,0.000388652,0,0,0,0
2.5.1.129:Flavin prenyltransferase,0.000435603,0,0,0,0,0,0,0,0,0,0,0,0,0.000611679,0,0,0,0,0,0,0,0,0,0,0,0,0.000205062,0,0
2.5.1.15:Dihydropteroate synthase,0.00217247,0.000877429,0,0.000490776,0.00167076,0,0,0,0,0,0.00132331,0,0,0.00126387,0,0,0,0,0,0,0,0.000132242,0.000171416,0,0,0,0,0.000159323,0
2.5.1.19:3-phosphoshikimate 1-carboxyvinyltransferase,0.00139925,0.000769756,0,0.00205076,0.00219705,0.00210113,0.00109826,0,0.00161046,0.00226863,0,0,0.00212318,0.000783487,0.003472,0.0017935,0.00165119,0.00112219,0,0.00129265,0.00291348,0.00173249,0.00120425,0.00155572,0.00166626,0.000946722,0.00148679,0.00154559,0.00190411
2.5.1.48:Cystathionine gamma-synthase,0.000207587,0,0.00446956,0,0.000501778,0.000258678,0,0,0,0,0.00100944,0.000974537,0,0,0,0,0,0.00053794,0,0,0,0,0,0.000242548,0,0,0.000245958,0,0.00101254
2.5.1.54:3-deoxy-7-phosphoheptulonate synthase,0.00163559,0.00230859,0.00213094,0.00315841,0.00249427,0.0018797,0.00232355,0.007775309,0.0030315,0,0.00109011,0.00152716,0.0022307,0.002983261,0.00128233,0.00148148,0,0,0.001988389,0.00180765,0.000939515,0.00342742,0.002522,0.0023277,0.004265649,0.00297038,0.00217573,0.00258679,0.00328942
2.5.1.55:3-deoxy-8-phosphooctulonate synthase,0.00209086,0,0,0,0.000389885,0.000323834,0,0,0.000649307,0.00151114,0,0,0.000774198,0,0,0.00136982,0.00184541,0,0,0,0,0.000104374,0.000854721,0,0,0,0,0,0
2.5.1.6:Methionine adenosyltransferase,0.00509214,0.00426116,0.00181475,0.0030278,0.00274967,0.00268824,0.00312021,0.0053038,0.002727621,0.00248001,0.00387726,0.00133801,0.00569529,0.004104231,0.00943532,0.00263399,0.00140208,0.00115729,0,0.00282154,0.000713768,0.00273934,0.00204325,0.00165926,0.00221339,0.002631331,0.00224745,0.0022246,0.00315442
2.5.1.7:UDP-N-acetylglucosamine 1-carboxyvinyltransferase,0.00460388,0.00390823,0,0.00243365,0.00566688,0.00264088,0.005542001,0.00529207,0.00213422,0.007095299,0.00274665,0.004182809,0.00366473,0.005119461,0.00101159,0.004669241,0.004337881,0.004123331,0,0.00261818,0.00353189,0.00272258,0.00213253,0.0033711,0.00345796,0.003244071,0.00301492,0.00285243,0.00237326
2.5.1.72:Quinolinate synthase,0.00154244,0.00207923,0.00147677,0.000415475,0.000926057,0.000383485,0.000486926,0,0.00082661,0.000892826,0,0.000700056,0.0019521,0,0,0,0,0,0,0.000727027,0.000976168,0.00052878,0.000795552,0,0,0,0,0,0
2.5.1.75:tRNA dimethylallyltransferase,0.00353069,0.00133665,0,0.003575,0.00174065,0.00146668,0.003246621,0.00135775,0.0020598,0.00257555,0.00210737,0.00094786,0.0015182,0.000704795,0.0011184,0,0,0.002649111,0,0.00246139,0.0024791,0.0027645,0.0042774,0.00333305,0.00184385,0.0017954,0.00235908,0.00253249,0.00262335
"2.5.1.78:6,7-dimethyl-8-ribityllumazine synthase",0.005555819,0.00166516,0,0.00203543,0.000574254,0.00133421,0.00177364,0.0014049,0.00116302,0,0.00104547,0,0.00127588,0.000756739,0.0041895,0,0,0.0012943,0.002093989,0.000801319,0,0.000845766,0,0.00167887,0.000717157,0,0.000438698,0.000551519,0.000375006
2.6.1.1:Aspartate transaminase,0.00144996,0,0,0.000418287,0.000877058,0.0019344,0,0,0,0.00144352,0.00126433,0,0.00165844,0.0014002,0,0,0.003533921,0,0,0.00217115,0.00191262,0,0.000848712,0,0.000634477,0.000690033,0,0.000178896,0
2.6.1.11:Acetylornithine transaminase,0.000995767,0,0,0.00170599,0.000809885,0.000803722,0.000504215,0,0.000762595,0.00128656,0,0,0.000961173,0.0011199,0.00152434,0.00125229,0,0,0.002018379,0.000875994,0,0.00173297,0.00144149,0.00124297,0.00207396,0.00158029,0.00215335,0.00184667,0.00192266
2.6.1.16:Glutamine--fructose-6-phosphate transaminase (isomerizing),0.00387922,0.00205434,0.0025836,0.0040132,0.00146064,0.00228202,0.003881451,0,0.00315699,0.0024163,0.00324504,0.00117181,0.000849614,0,0,0.000995104,0.002781741,0.00385273,0,0.00296423,0.0032444,0.00242945,0.00317165,0.0019033,0.00228981,0.003148331,0.00296302,0.00313274,0.00326696
2.6.1.19:4-aminobutyrate--2-oxoglutarate transaminase,0.000388633,0,0,0.000281595,0,0.000208388,0,0,0.00069861,0,0.0012768,0.00077557,0,0,0,0,0.00198059,0.00148586,0,0.000774174,0,7.35E-05,0.000191107,0.000118135,0,0,0.000447794,0.000444768,0
2.6.1.42:Branched-chain-amino-acid transaminase,0.00220581,0.00140632,0,0.00160049,0.00220174,0.00139365,0.0024462,0,0.00313565,0,0.000746177,0,0.00145744,0,0,0.00115587,0,0,0,0.000869798,0.000680029,0.00130054,0.00195712,0.000942884,0.00172055,0.0014306,0.00151932,0.00122379,0.00175126
2.6.1.52:Phosphoserine transaminase,0.00391263,0.004354309,0.00682431,0.00237711,0.00206299,0.00160157,0.00298321,0.005084109,0.00233497,0.00128626,0,0,0.00216928,0.002894731,0.00527151,0.006147081,0.003557391,0.00184718,0.002620579,0.00403298,0.00203139,0.00197627,0.00222443,0.00200607,0.00264672,0.00157931,0.00198447,0.00196399,0.00247179
2.6.1.83:LL-diaminopimelate aminotransferase,0.00169487,0.00230507,0,0.000712457,0.00163984,0.000867181,0.000578539,0,0,0.0017082,0,0,0,0,0,0.000686125,0,0.000939223,0,0.000564951,0,0.000186689,0.000512922,0.000226719,0,0,0,0.000112462,0
2.6.1.9:Histidinol-phosphate transaminase,0.00128029,0.000714816,0,0.000901542,0.000465455,0.000300985,0.000644158,0,0,0.000892652,0,0.000788165,0.00143873,0.00107818,0,0.00233191,0,0,0.003091189,0.000293595,0,0.000791868,0.000909187,0.000994987,0.000449568,0.000591367,0.000765377,0.000763648,0
2.6.99.2:Pyridoxine 5'-phosphate synthase,0.00223852,0,0,0.000523896,0,0,0.000581566,0.00267383,0.000715335,0,0,0,0.00236802,0,0,0,0,0.000806647,0,0,0,0.000295163,0,0,0,0,0,0.000161926,0
2.7.1.11:6-phosphofructokinase,0.008211849,0.012475398,0.002825,0.00475721,0.008302321,0.0062946,0.010125601,0.00919213,0.00599259,0.012010098,0.00546382,0.004615509,0.00696388,0.014623203,0.00924594,0.011932202,0.009735342,0.007623361,0.009217717,0.00492613,0.005753121,0.00373496,0.006114961,0.004491709,0.004614009,0.005782801,0.00331063,0.00311736,0.00593588
2.7.1.113:Deoxyguanosine kinase,0.000736368,0.00150673,0.00335217,0.000973476,0.00176671,0.00136294,0.00138554,0.0028864,0,0,0.0014627,0.000793023,0,0,0,0,0,0.000662281,0,0.00134089,0.00173652,0.00133535,0.00055104,0.00181285,0.000819002,0.002352351,0.00100481,0.00081603,0.000624414
2.7.1.130:Tetraacyldisaccharide 4'-kinase,0.000920958,0,0,0.000664379,0,0,0.00185625,0,0.000923706,0,0,0,0.000680796,0,0,0,0,0,0,0,0,0.000113585,0.000383589,0.000209281,0,0,0,0,0
2.7.1.144:Tagatose-6-phosphate kinase,0.000929177,0.00290569,0.00189861,0.0013954,0.0012576,0.00279941,0.00184671,0,0.000847838,0.00213386,0.00388711,0.00230128,0,0,0.00232314,0.00128648,0.003528121,0.00393964,0,0.00254363,0.003331,0.0023936,0.00142844,0.00277878,0.00331616,0.00243445,0.00293643,0.00296841,0.00288624
2.7.1.148:4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,0.000845568,0.00115932,0.00290143,0.00139671,0.00155062,0.000542408,0.000361538,0.00147711,0.00478982,0.000831426,0.00110856,0,0.00129738,0,0,0.002872091,0,0.000832026,0,0.000859697,0.00196001,0.00227654,0.00175462,0.00200953,0.00250072,0.00191777,0.00245089,0.00192553,0.00213491
2.7.1.180:FAD:protein FMN transferase,0.000581114,0.00133948,0,0.0025688,0.00244195,0.00239944,0.00116951,0,0.00160069,0,0.00305749,0.00197888,0,0,0,0.00120623,0.00147049,0.003519051,0,0.0021858,0.00271235,0.00224659,0.00275009,0.00227853,0.0015826,0.00235813,0.00247749,0.00254423,0.00253957
