Name,1182_M-BL_CP04543-B,1156_M-BL_CP04543-B,1178_M-BL_CP04543-B,1164_M-BL_CP04543-B,1160_M-BL_CP04543-B,1184_M-BL_CP04543-B,1180_M-BL_CP04543-B,1174_M-BL_CP04543-B,1168_M-BL_CP04543-B,1136_F-BL_CP04543-B,1150_F-BL_CP04543-B,1138_F-BL_CP04543-B,1140_F-BL_CP04543-B,1152_F-BL_CP04543-B,1148_F-BL_CP04543-B,1170_M-BL_CP04543-B,1142_F-BL_CP04543-B,1154_F-BL_CP04543-B,1146_F-BL_CP04543-B,1144_F-BL_CP04543-B
4.3.2.10:Imidazole glycerol-phosphate synthase,0.00129831,0.00136795,0.00135912,0.00145668,0.00247603,0.00237762,0.00271519,0.000853187,0.00202919,0.0016133,0.00202065,0.00291744,0.00115735,0.0025353,0.00177828,0.00277884,0.000324976,0.000522661,0.000796524,0.0019294
4.3.2.2:Adenylosuccinate lyase,0.00368569,0.00504702,0.00514089,0.004304749,0.00468512,0.0041175,0.004202901,0.003347469,0.00390049,0.0052621,0.00522028,0.00576591,0.00497828,0.005983419,0.00085419,0.00409631,0.005180931,0.00608205,0.005332439,0.003490839
4.3.3.7:4-hydroxy-tetrahydrodipicolinate synthase,0.00190342,0.0017297,0.00140572,0.00169419,0.00258628,0.00131205,0.00147728,0.00236868,0.00206617,0.00187185,0.0011483,0.00289008,0.00225243,0.0022573,0,0.00184844,0.000912392,0.00207436,0.00214033,0.00215895
4.3.99.3:7-carboxy-7-deazaguanine synthase,0.00107631,0.0011158,0,0.000582041,0.00076831,0.0014094,0.000774094,0.000764027,0.000937934,0.000824928,0.000237705,0.000830564,0.00122149,0.00140024,0,0.000739475,0.00129959,0.000629465,0.000971528,0.000651179
4.4.1.21:S-ribosylhomocysteine lyase,0.00193497,0.00307426,0.00174393,0.00212238,0.0019493,0.00289322,0.00121732,0.00113367,0.00284167,0.00351245,0.00180959,0.0016106,0.00129311,0.002881159,0.0027402,0.00246287,0.00179198,0.00138055,0.00191856,0.00170041
4.6.1.1:Adenylate cyclase,6.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167516
"4.6.1.12:2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0.00191793,0.00305618,0.00191954,0.000890661,0.0004357,0.00335424,0.0013262,0.00187942,0.00246916,0.00301656,0.00118525,0.00325807,0.00095647,0.000733816,0.00167313,0.000837586,0.00190175,0.00107506,0.00253866,0.00171507
4.99.1.1:Protoporphyrin ferrochelatase,0.00173025,0.000892726,0.00179668,0.0005661,0.000501067,0.000469162,0,0.00202262,0.000964217,0,0.000891363,0,0.00130207,0.00127645,0,0,0.00178398,0.00153707,0,0.00073442
"4.99.1.12:Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase",0.000188384,0.000189011,0,0.000378499,0,0,0,0.000203226,0.000188682,0.000742268,0.00138,0.000597594,0,0.00114621,0,0,0,0,0,0
4.99.1.4:Sirohydrochlorin ferrochelatase,0.00031885,0.000189643,0,0,0,0,0.000381149,0,0,0,0.000727058,0.000464147,0,0.000731323,0,0,0,0,0,0
5.1.1.1:Alanine racemase,0.00157955,0.00178643,0.00092238,0.00272219,0.000688067,0.00186416,0.00217366,0.00182882,0.00156451,0.00188816,0.00108134,0.00155615,0.00177758,0.000775228,0,0.00213079,0.00103696,0.00147895,0.000902805,0.00154551
5.1.1.3:Glutamate racemase,0.00154815,0.00186683,0.00243821,0.00172534,0.00266967,0.00155919,0.00224057,0.0018478,0.0034965,0.000456258,0.00181074,0.00228342,0.00245387,0.00218129,0,0.00229493,0.00188546,0.00249846,0.00147739,0.003443259
5.1.1.7:Diaminopimelate epimerase,0.00133938,0.00263251,0.00067998,0.00252787,0.00234662,0.00364891,0.00206504,0.00226303,0.0010103,0.003546689,0.00102661,0.00238308,0.00313662,0.004134559,0,0.00161758,0.00138571,0.00179162,0.0022278,0.00280524
5.1.3.1:Ribulose-phosphate 3-epimerase,0.00325699,0.00240898,0.00124168,0.00232822,0.00278336,0.00332337,0.000871604,0.003127899,0.00164111,0.00208608,0.00355176,0.00182618,0.00348669,0.00298926,0.0023273,0.00194945,0.00216822,0.000568535,0.00172989,0.003632109
"5.1.3.13:dTDP-4-dehydrorhamnose 3,5-epimerase",0.00151186,0.00267938,0.0014883,0.001769,0.000646187,0.00164306,0.00188966,0.0016452,0.00226368,0.00134256,0.0020173,0.0014916,0.00102413,0.00144897,0,0.000868667,0.000940092,0.00276614,0.00189677,0.00158321
5.1.3.14:UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),0.000337932,0,0,0,0.000481099,0,0,0,0.000714997,0,0.000575342,0,0.000418107,0,0,0,0.000358553,0,0,0.000450147
5.1.3.2:UDP-glucose 4-epimerase,0.00100818,0.000175816,0,0.000407999,0,0.000594316,0.000404885,0,0.000379636,0,0.00112542,0.000539205,0.0003698,0,0,0.000640145,0.000554517,0.000714389,0,0.000667373
5.1.3.21:Maltose epimerase,0.000405915,0,0,0,0,0,0,0.000718949,0,0,0.000331994,0,0.000561093,0,0,0,0,0,0,0.000563457
5.1.3.3:Aldose 1-epimerase,0.00278365,0.00122345,0.00113218,0.0025555,0.00233305,0.00337984,0.00139523,0.00178532,0.00249886,0.00103928,0.00107739,0.00151643,0.00145855,0.00139682,0.00239162,0.0026052,0.000955436,0.00122219,0.000729503,0.003652779
5.1.3.32:L-rhamnose mutarotase,0.000848803,0.000917196,0,0,0,0.00150999,0.000734466,0.000688043,0.00168779,0,0,0.000774781,0,0,0,0.00223716,0.000566443,0,0.000627613,0.00126771
5.1.3.4:L-ribulose-5-phosphate 4-epimerase,0.00060338,0.000334168,0,0.000581946,0,0.000472172,0.000397247,0.00230335,0,0.000560878,0,0.00107449,0.000286371,0,0.000762508,0.000448134,0,0,0.000485466,0.000420578
5.1.3.9:N-acylglucosamine-6-phosphate 2-epimerase,0.000798626,0.00128078,0.000830052,0.000353438,0.000505844,0.00118975,0.000806595,0.00254539,0.00105061,0.00196322,0.00266328,0.000535755,0.00171414,0,0.00295279,0,0.00207242,0.00265834,0.00151359,0.00123828
5.1.99.6:NAD(P)H-hydrate epimerase,0.00242154,0.00220142,0.00131428,0.00243888,0.00224769,0.00243948,0.00180339,0.00186777,0.00125433,0.000494266,0.00095515,0.000995104,0.0024346,0.00196229,0.00140359,0.0033071,0.00135929,0.0014982,0.000444842,0.00120953
5.2.1.8:Peptidylprolyl isomerase,0.013007002,0.011257401,0.00896105,0.012274398,0.009262419,0.011728698,0.009978882,0.011922399,0.011777901,0.011089199,0.00972671,0.010397,0.011812001,0.015681297,0.0111416,0.012851998,0.012547301,0.0105537,0.010681299,0.012481597
5.3.1.1:Triose-phosphate isomerase,0.00463126,0.00547022,0.00281424,0.003923479,0.00461641,0.005017629,0.006038301,0.004290279,0.005068351,0.00508964,0.00560551,0.00380392,0.00453404,0.003398629,0.006688701,0.00300634,0.004995811,0.00409663,0.005382209,0.005414229
5.3.1.12:Glucuronate isomerase,0.00192316,0.00161096,0,0.00146405,0.00199064,0.00132362,0.00207595,0.00110191,0.00258268,0.004248589,0.00211541,0.00265057,0.00160982,0.00199016,0.00213234,0.00114936,0.00129802,0.00132784,0.00209447,0.00184862
5.3.1.14:L-rhamnose isomerase,0.00333019,0.00396339,0.00409029,0.00447545,0.00144425,0.004904749,0.003796331,0.00284581,0.0025546,0.00265653,0.000734164,0.00103496,0.00387111,0.004433419,0.00171022,0.0042767,0.00292702,0.00294928,0.00229894,0.003028139
5.3.1.16:isomerase,0.000887658,0,0,0,0,0.000607291,0,0,0.000337887,0.000536756,0,0.000611142,0,0.000481948,0,0,0,0,0,0.000205286
5.3.1.17:5-dehydro-4-deoxy-D-glucuronate isomerase,0.00144277,0.000866359,0.000909046,0.00121368,0,0.00225529,0.00134733,0.000897852,0.000503055,0.00200622,0.00153205,0.000950366,0.000967619,0.00152197,0.000783893,0.00131219,0.000622167,0.000426499,0,0.00089225
5.3.1.24:Phosphoribosylanthranilate isomerase,0.0010068,0,0,0,0,0,0.000310228,0.00218718,0.000240015,0.000709703,0.00054467,0.000969863,0.000303706,0,0,0,0,0.00081,0.00119776,0.000282652
5.3.1.25:L-fucose isomerase,0.00094397,0.00104241,0.002877,0.00156463,0.00168621,0.00242674,0,0.000644019,0.000844537,0.000490343,0.000327445,0,0.00071247,0.00165407,0.00107288,0.00115191,0,0.000749249,0,0.00117939
5.3.1.26:Galactose-6-phosphate isomerase,0.000839767,0,0,0,0.000511804,0,0,0.000783426,0.000603898,0,0,0,0,0,0,0,0,0,0,0
5.3.1.28:D-sedoheptulose 7-phosphate isomerase,0.00010976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3.1.4:L-arabinose isomerase,0.003961531,0.00303465,0.00511238,0.00317274,0.00272176,0.002691149,0.005626361,0.003432509,0.00205901,0.00373455,0.00287227,0.0031247,0.00265839,0.00128917,0.00120221,0.00371335,0.00154802,0.00266413,0.00183633,0.00440345
5.3.1.5:Xylose isomerase,0.006090551,0.00741101,0.00980125,0.012252598,0.006857799,0.010831899,0.006789841,0.007417999,0.007216561,0.00287567,0.00248424,0.00340358,0.00749696,0.010566899,0.00643951,0.006150079,0.005333951,0.00764212,0.003079139,0.005733449
5.3.1.6:Ribose-5-phosphate isomerase,0.000713749,0.000510843,0.00166792,0.000857367,0.00165177,0,0,0.0014559,0.00165346,0.000938614,0.00118211,0.000547622,0.00207107,0.000422874,0.00146726,0.00126923,0.00387597,0.0010714,0.000619293,0.00135878
5.3.1.8:Mannose-6-phosphate isomerase,0.000250675,0,0,0,0,0,0,0,0.000551397,0,0.000561093,0,0.000285015,0,0,0.000475507,0,0.000693677,0,0.000265892
5.3.1.9:Glucose-6-phosphate isomerase,0.00305119,0.00318845,0.00220937,0.00391935,0.00380579,0.00316845,0.002839811,0.00381069,0.00318347,0.005366819,0.00413892,0.00550936,0.00436759,0.003895289,0.006561221,0.00323939,0.003891841,0.003447,0.005299629,0.004548349
5.3.3.2:Isopentenyl-diphosphate Delta-isomerase,0.000610225,0,0.000542925,0,0.000324765,0,0,0.000766677,0.000557801,0,0.000799107,0.000487153,0.000370103,0,0,0,0.000384452,0,0,0.000249697
5.4.2.1:Transferred entry 5.4.2.11 and 5.4.2.12,0.00022711,0,0.00107522,0,0,0.000638495,0,0,0.000466238,0,0.000544958,0,0.000326481,0,0,0,0.000317517,0.000312057,0,0
5.4.2.10:Phosphoglucosamine mutase,0.000943291,0.00102409,0.00057445,0.00060657,0.000921715,0.000527636,0.00206747,0.00219203,0.000845521,0.000787845,0.00248164,0.00187665,0.00151183,0,0,0.00114112,0.00140808,0.00170809,0.00238272,0.00149043
"5.4.2.11:Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)",0.00281217,0.00154803,0.00208182,0.00119863,0.000804944,0.000490378,0,0.004705649,0.00327069,0.000432599,0.00302527,0.00050581,0.0047333,0.00132335,0.00174491,0.00224647,0.005334481,0.00382128,0.000748032,0.003205459
"5.4.2.12:Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)",0.00211306,0.00331845,0.00372644,0.00354479,0.0022359,0.00170444,0.003356081,0.00159388,0.00328188,0.00138717,0.00214218,0.00347209,0.00174471,0.00192324,0.00191041,0.00227974,0.00072692,0.00262966,0.00224737,0.002968539
"5.4.2.2:Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",0.000548883,0.000492433,0,0,0.000850447,0,0,0.000445881,0.00101538,0.000322468,0.000976089,0,0.00083936,0.000540167,0,0.000965201,0.00114555,0.000569912,0.000595093,0.000644551
5.4.2.6:Beta-phosphoglucomutase,0.000421111,0,0,0,0.00116107,0.000740996,0,0,0.000834403,0,0.000554877,0,0.000221342,0,0,0,0,0,0,0
5.4.2.7:Phosphopentomutase,0.00157132,0.0016659,0.0018654,0.000642337,0.00135437,0.000497464,0.003541451,0.00177685,0.00112228,0.00205669,0.00317525,0.00279114,0.00164828,0.00149796,0.00123783,0.00108522,0.000596575,0.000922731,0.0018034,0.000665788
5.4.99.12:tRNA pseudouridine(38-40) synthase,0.00314321,0.00159233,0.00149001,0.00245342,0.00180296,0.000808872,0.000945702,0.004203769,0.00292877,0.00206335,0.004648029,0.00219616,0.00240709,0.00132993,0,0.00182868,0.004484971,0.00114396,0.00246042,0.00191155
5.4.99.18:5-(carboxyamino)imidazole ribonucleotide mutase,0.003902791,0.00325313,0.00307187,0.003415199,0.00488179,0.003194459,0.003891251,0.00350952,0.0025801,0.003958189,0.00356865,0.005843,0.00280648,0.005248399,0.012123401,0.00270283,0.00256078,0.00420852,0.004522849,0.004396829
5.4.99.2:Methylmalonyl-CoA mutase,0.005050401,0.009003401,0.008794281,0.011731599,0.00482547,0.00319596,0.004547231,0.00287842,0.00309521,0.00299108,0.00238843,0.00167673,0.00365265,0.007699068,0.00213042,0.006148589,0.005001141,0.00430044,0.00157989,0.004833689
5.4.99.25:tRNA pseudouridine(55) synthase,0.00164587,0.00105508,0.00155377,0.00236129,0,0.00393308,0.00138071,0.00140365,0.0027881,0.000895575,0.00027082,0.00103418,0.00232619,0.002728909,0.000931043,0.00358401,0.002925341,0.00134582,0.00175827,0.00192263
5.4.99.62:D-ribose pyranase,0.000895654,0.000641119,0.000914785,0.00143748,0,0.000600068,0,0.00220996,0.000266005,0.000772093,0.00133657,0,0.000918108,0.00185571,0.0018021,0.000353428,0,0.0018211,0.000911032,0.000887923
5.99.1.2:Transferred entry 5.6.2.1,0.00563234,0.00564831,0.00561228,0.006263699,0.00605027,0.00607466,0.007044671,0.00432137,0.00843175,0.005592099,0.00397661,0.00569639,0.00483449,0.007069659,0.00791507,0.006833749,0.00463426,0.00512762,0.006885719,0.003789549
5.99.1.3:Transferred entry 5.6.2.2,0.00922381,0.0115075,0.00945096,0.006453979,0.00978044,0.008032619,0.009399912,0.012720298,0.00737155,0.009603189,0.00847161,0.0130615,0.010269401,0.008215048,0.00734357,0.007548259,0.010603902,0.00982916,0.006014759,0.011092998
6.1.1.1:Tyrosine--tRNA ligase,0.00437475,0.00491805,0.00773219,0.007136409,0.00331251,0.0036803,0.004960331,0.00347298,0.00599854,0.005975389,0.00632898,0.00725797,0.00463184,0.005586089,0.0038101,0.004914079,0.006218541,0.00605548,0.005106669,0.004644839
6.1.1.10:Methionine--tRNA ligase,0.00489459,0.00420443,0.00495889,0.004780649,0.00499817,0.00382683,0.003807481,0.005424929,0.00309192,0.006357869,0.00486015,0.0062902,0.00436065,0.003091029,0.00171453,0.00539293,0.005583751,0.00546078,0.004685089,0.004397569
6.1.1.11:Serine--tRNA ligase,0.002997831,0.00123502,0.00215215,0.0006436,0.00185927,0,0.000730058,0.0036384,0.000799381,0.00145014,0.00289509,0.000889295,0.00277686,0.000597089,0.00464087,0.000838379,0.0026543,0.00228941,0.000659244,0.00189637
6.1.1.12:Aspartate--tRNA ligase,0.004125851,0.00509317,0.00538097,0.005336449,0.00337972,0.004772499,0.004527621,0.003214929,0.00400925,0.00167034,0.00267753,0.00249699,0.00430857,0.004824499,0.00148059,0.006290379,0.00397354,0.00442418,0.00151818,0.004625149
6.1.1.14:Glycine--tRNA ligase,0.003033871,0.00680534,0.0058104,0.007705809,0.011743098,0.005061199,0.011762902,0.005723649,0.00659764,0.006854569,0.00671868,0.0118322,0.00581504,0.005717279,0.013101201,0.007122629,0.005373001,0.00582719,0.011369598,0.005340979
6.1.1.15:Proline--tRNA ligase,0.004792751,0.00706012,0.00908608,0.006503059,0.00799258,0.00554066,0.007059891,0.005319349,0.00642175,0.006660989,0.00774972,0.00446645,0.0070046,0.005161699,0.00130148,0.00536077,0.005656141,0.00616672,0.010312098,0.006229799
6.1.1.16:Cysteine--tRNA ligase,0.00289574,0.00199586,0.00246401,0.00237187,0.00215177,0.00360562,0.00178203,0.00229435,0.00321535,0.000699846,0.0026015,0.00131125,0.00290334,0.00180235,0.00242882,0.00175577,0.00333427,0.00245287,0.00264202,0.00179739
6.1.1.17:Glutamate--tRNA ligase,0.00271352,0.00286914,0,0.0041322,0.00215015,0.00202284,0.00140135,0.00350107,0.00378955,0.00222618,0.00261919,0.0036965,0.00327765,0.00329861,0.000900441,0.00314363,0.003930461,0.00319603,0.0021971,0.003334739
6.1.1.18:Glutamine--tRNA ligase,0.004346231,0.00491084,0.00606935,0.007943469,0.0040525,0.00528295,0.005163791,0.003817669,0.004735061,0.003206139,0.00325948,0.00263856,0.004818351,0.003433739,0.00706096,0.005803769,0.00482088,0.00538227,0.00371689,0.003773109
6.1.1.19:Arginine--tRNA ligase,0.00306518,0.002745,0.00334314,0.00218861,0.000949352,0.0018356,0.002856361,0.00328236,0.00247197,0.00192029,0.0021981,0.00155559,0.00302333,0.00168116,0.00107456,0.003497659,0.00244828,0.00283692,0.00277351,0.003781759
6.1.1.2:Tryptophan--tRNA ligase,0.00168574,0.00129481,0,0.001529,0.000846563,0.00256465,0.00109646,0.00179071,0.00133631,0.000898558,0.00180418,0.00058353,0.00267451,0.003503579,0.00510507,0.000624822,0.00156749,0.00104913,0.00274182,0.00185301
6.1.1.20:Phenylalanine--tRNA ligase,0.007707731,0.00792965,0.00761561,0.00797095,0.00611739,0.007412379,0.007234171,0.009336779,0.00718023,0.008991669,0.010368499,0.009296549,0.010038901,0.010577098,0.0042415,0.006962849,0.010973301,0.00487803,0.014980398,0.008408079
6.1.1.21:Histidine--tRNA ligase,0.0021507,0.000485662,0,0.00155365,0,0.00119445,0.00107993,0.00260469,0.000625229,0.00059285,0.00144688,0.000835352,0.00170883,0.000744683,0,0.00181628,0.00180964,0.00226972,0.000469981,0.002977719
6.1.1.22:Asparagine--tRNA ligase,0.00410615,0.00415002,0.00602906,0.006166389,0.00330318,0.005378089,0.002766191,0.004268129,0.00452296,0.00397802,0.00271275,0.00171609,0.004317991,0.004648669,0.000798266,0.00463641,0.003645021,0.00500979,0.00354262,0.003991229
6.1.1.3:Threonine--tRNA ligase,0.005268411,0.00564325,0.00912131,0.006732699,0.00689715,0.005386109,0.006778531,0.005563229,0.00533369,0.005768119,0.00419308,0.0053014,0.00619438,0.004939999,0.00477775,0.006649219,0.005604221,0.00625068,0.005282009,0.005622039
6.1.1.4:Leucine--tRNA ligase,0.00298976,0.00457696,0.00267015,0.00164792,0.00317364,0.00223929,0.002423001,0.00288962,0.00345025,0.00304731,0.00168762,0.00169507,0.00365908,0.002299719,0,0.00348412,0.00331219,0.00268351,0.00298678,0.003971719
6.1.1.5:Isoleucine--tRNA ligase,0.00251914,0.00328072,0.00177916,0.00264119,0.004338089,0.00127235,0.002417311,0.002900129,0.00293593,0.003454679,0.00379232,0.0030654,0.00332873,0.00207874,0.00617438,0.0015994,0.00358864,0.00492734,0.00479704,0.003299169
6.1.1.6:Lysine--tRNA ligase,0.00278645,0.00448554,0.00579728,0.00432422,0.00330527,0.003429919,0.003789181,0.00331802,0.00345804,0.00225027,0.00418204,0.00295182,0.00360459,0.003789079,0.00513712,0.00337558,0.003231311,0.00234795,0.00285543,0.003343409
6.1.1.7:Alanine--tRNA ligase,0.00353694,0.00276914,0.00346635,0.0021678,0.00232785,0.00387352,0.00171724,0.003898939,0.00262066,0.00201737,0.00272394,0.00274642,0.00354698,0.00187998,0.00118069,0.00318052,0.003764271,0.00257423,0.00245538,0.004011519
6.1.1.9:Valine--tRNA ligase,0.00254458,0.00289478,0.00107738,0.00214895,0.00132074,0.00288299,0.002575121,0.00173506,0.00213016,0.00250189,0.00204087,0.00185143,0.00146733,0.00215413,0.00230322,0.00219539,0.00199719,0.00159294,0.00186026,0.00194736
6.2.1.26:o-succinylbenzoate--CoA ligase,0.00142636,0.00116384,0.000864853,0.000867287,0,0.000504292,0.000240753,0.00240776,0.000236522,0.000754187,0.000274234,0,0.00158198,0.000844745,0,0.000446245,0.00179882,0.000740774,0.00125839,0.000791868
6.2.1.3:Long-chain-fatty-acid--CoA ligase,0.000159564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3.1.1:Aspartate--ammonia ligase,0.00410303,0.00174897,0.0021103,0.00126959,0.00140492,0.00173511,0.00072683,0.00236069,0.00293626,0.003117149,0.0026764,0.00108758,0.00232089,0.000926289,0,0.00168724,0.00232226,0.00212519,0.00243725,0.003556869
6.3.1.2:Glutamine synthetase,0.00114987,0.000791955,0.00316984,0.00036604,0.00170432,0.00113702,0.00112887,0.00303212,0.000716324,0.00156797,0.0022471,0.00206459,0.00153758,0,0.00491969,0.00100467,0.00147991,0.0013099,0.00338633,0.00207083
6.3.1.20:Lipoate--protein ligase,0.000533562,0.000709443,0.00110836,0.000586304,0.000669181,0,0,0.00181015,0,0,0,0,0.00121886,0,0,0,0.00039815,0.000546163,0,0.000501237
6.3.1.5:NAD(+) synthase,0.00124494,0.000841925,0.00138161,0.00087125,0.00114891,0.000973052,0,0.00224935,0.000998321,0.000776776,0.00113308,0,0.0012568,0,0,0.000708103,0.00204441,0.00210063,0.000315086,0.00058145
6.3.2.1:Pantoate--beta-alanine ligase (AMP-forming),0.00110931,0.000995148,0.00067032,0.00120873,0.00153417,0.00223467,0.00172204,0.000701652,0.00171843,0.000903333,0.000465088,0,0.00138423,0.00102678,0,0.00186473,0.00076676,0.000660696,0,0.00150602
6.3.2.10:UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,0.00194754,0.000765189,0.0007267,0.00107228,0.00156363,0,0,0.002478129,0.00182355,0.00156178,0.00268825,0.00123386,0.00253882,0.000992685,0,0.00136674,0.003819311,0.00148298,0.00037228,0.000682678
"6.3.2.13:UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",0.00191064,0.00215259,0.000608902,0.000763425,0.00164099,0.00170532,0.00258549,0.0010304,0.0011408,0.00111187,0.00131881,0.00138956,0.00122776,0.000698204,0.00201149,0.00193753,0.000976577,0.00153944,0.000979821,0.00187802
6.3.2.2:Glutamate--cysteine ligase,0.00240388,0.00107988,0.00215179,0.000561836,0.000400883,0.000412818,0,0.005134349,0.000196105,0,0.00240511,0.000412605,0.00217837,0,0,0,0.0026343,0.00119427,0,0.0018714
6.3.2.34:Coenzyme F420-1:gamma-L-glutamate ligase,0.000177604,0,0,0,0,0,0,0,0,0.000197234,0,0,0,0,0,0,0,0,0,0
6.3.2.4:D-alanine--D-alanine ligase,0.00215206,0.00248778,0.00117068,0.00172461,0.000436133,0.000496459,0.00163712,0.00205877,0.00136873,0.0027209,0.00323855,0.00273305,0.00157205,0.002798239,0.00421475,0.00105416,0.00146727,0.0010347,0.00169691,0.00195252
6.3.2.5:Phosphopantothenate--cysteine ligase (CTP),0.00187777,0.00116749,0.0013143,0.00217734,0.000954346,0.00113791,0.000629267,0.00358703,0.00247277,0.000897047,0.00130071,0.00127424,0.0023347,0.00237555,0,0.00108422,0.00221684,0.00239625,0.000426333,0.00151773
6.3.2.6:Phosphoribosylaminoimidazolesuccinocarboxamide synthase,0.003629321,0.00438785,0.00397423,0.00402774,0.00269267,0.00194857,0.002779531,0.003657969,0.00482912,0.00214863,0.00131417,0.00430202,0.00312955,0.0014525,0,0.00233105,0.00372866,0.00278677,0,0.004294119
6.3.2.8:UDP-N-acetylmuramate--L-alanine ligase,0.00185588,0.00175773,0.000647566,0.00185824,0.00214415,0.00109192,0.00123704,0.00283735,0.00154455,0.001094,0.00137175,0.0030114,0.00197275,0.00105393,0.00191257,0.000704801,0.00261044,0.00260931,0.00161476,0.00281678
6.3.2.9:UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,0.00215247,0.00241912,0.00211816,0.00163447,0.00205349,0.00321655,0.00116444,0.00205762,0.0015915,0.00117379,0.000547338,0.00119603,0.00205214,0.00220677,0.00155198,0.00159889,0.00129527,0.000940986,0.00106797,0.00191367
6.3.3.1:Phosphoribosylformylglycinamidine cyclo-ligase,0.000923874,0.00160138,0.0017325,0.00108658,0.00189778,0.000387851,0.00215019,0.00180207,0.000799572,0.00227941,0.00173536,0.00198584,0.00118484,0.002091669,0.00331683,0.00153439,0.000696365,0.00161815,0.00204869,0.0014034
6.3.3.2:5-formyltetrahydrofolate cyclo-ligase,0.00179014,0.000476411,0.00240829,0.00274503,0.000922202,0.00155999,0,0.00216951,0.00254436,0.000855716,0.000713704,0.00111388,0.00194965,0.000863648,0.000635147,0.00102651,0.000763913,0.00183484,0.00177093,0.00194799
6.3.4.13:Phosphoribosylamine--glycine ligase,0.00213392,0.00283212,0.00141434,0.00153673,0.0024224,0.00352316,0.003793461,0.00213344,0.000829627,0.002908139,0.00175253,0.00211056,0.00160419,0,0.00518292,0.00173254,0.000756242,0.00143525,0.0024049,0.00165418
6.3.4.14:Biotin carboxylase,0.000604879,0.000277789,0.00177091,0.000383581,0,0,0,0.00134557,0,0.000499988,0.000211161,0,0.00100677,0,0,0,0.000930547,0.000439317,0.00104159,0.000711159
6.3.4.18:5-(carboxyamino)imidazole ribonucleotide synthase,0.00023299,0.000180509,0,0,0,0,0,0.000548678,0.000837871,0,0.000675624,0.000377832,0.000477414,0,0,0,0,0.000384611,0.000450124,0
6.3.4.19:tRNA(Ile)-lysidine synthetase,0.00150494,0.000697743,0,0.000426949,0,0.000633185,0.000502726,0.00173728,0.000459715,0.00165814,0.00119035,0.000454519,0.00102309,0.00133475,0,0.000763472,0.00145838,0.000325884,0,0.000983223
6.3.4.2:CTP synthase (glutamine hydrolyzing),0.00263018,0.00258535,0.00343484,0.00297748,0.0028372,0.00364579,0.003598251,0.004147229,0.00248964,0.00390177,0.00384421,0.00356827,0.00331344,0.004192839,0.00253911,0.00412264,0.00283338,0.00352643,0.00218763,0.003136609
6.3.4.20:7-cyano-7-deazaguanine synthase,0.00218585,0.000939933,0.00168002,0.00195933,0.00212214,0.00341328,0.000681352,0.00136181,0.00198365,0.000631992,0.000734061,0,0.0013626,0.00142893,0.00192292,0.00227251,0.00158139,0.00128785,0.00141442,0.00126449
6.3.4.21:Nicotinate phosphoribosyltransferase,0.001012,0.00203283,0.000905764,0.000959925,0.00210943,0,0.00227254,0.00218065,0,0.00120197,0.00273099,0.00180022,0.00153954,0.00185156,0.00221119,0.000958494,0.00199448,0.00227467,0.00253903,0.0013733
6.3.4.3:Formate--tetrahydrofolate ligase,0.00127016,0.00159214,0.00235408,0.00141454,0.000981033,0,0.00126473,0.00273857,0.000428123,0.0011286,0.00167624,0.00155526,0.0014994,0.000482022,0.00812674,0.000908884,0.0018732,0.00109337,0.00129211,0.00172647
6.3.4.4:Adenylosuccinate synthase,0.00303131,0.00457421,0.00410035,0.00300125,0.00399671,0.004510009,0.00214014,0.004002559,0.0055854,0.0029246,0.0032874,0.00417344,0.00436865,0.004033639,0.00381623,0.004836639,0.00438473,0.0041812,0.004292499,0.004570249
6.3.4.5:Argininosuccinate synthase,0.00200694,0.00420604,0.00401506,0.00161252,0.00341642,0.00245606,0.005442631,0.00257093,0.000843718,0.004881139,0.00539535,0.00677666,0.00216322,0.003319599,0.00716098,0.00207864,0.0020577,0.00189776,0.00407281,0.002375019
6.3.4.6:Urea carboxylase,0.000714476,0.00111826,0.00019973,0.000464045,0.00234243,0.00065426,0.00237068,0.000499209,0.000437145,0.00105772,0.000467439,0.00166316,0.000829938,0.00141647,0.0037811,0.000259858,0.000917681,0.000807381,0.000472522,0.000304067
6.3.5.1:NAD(+) synthase (glutamine-hydrolyzing),0.000980218,0.00103896,0,0.000902098,0.00174607,0.00105668,0.00125501,0.000889144,0.00134709,0.00154978,0.00080271,0.00140144,0.000777167,0.00185722,0,0.000888494,0.000690213,0.000449395,0.00174958,0.001122
"6.3.5.11:Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing)",0.000232113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
